CMDLINE rundisagg func2.o.py -m mem1:2333 mem2:2334 mem3:2335 mem4:2336
MEM 242.542969 1646589542.4093
MEM 242.542969 1646589542.5097
MEM 242.542969 1646589542.6100
MEM 242.542969 1646589542.7105
MEM 242.542969 1646589542.8108
MEM 242.542969 1646589542.9112
MEM 242.542969 1646589543.0116
MEM 242.542969 1646589543.1119
MEM 242.542969 1646589543.2123
MEM 242.542969 1646589543.3129
MEM 242.542969 1646589543.4132
MEM 242.542969 1646589543.5136
MEM 242.542969 1646589543.6139
MEM 242.542969 1646589543.7143
MEM 242.542969 1646589543.8147
MEM 242.542969 1646589543.9151
MEM 242.542969 1646589544.0155
MEM 242.542969 1646589544.1159
MEM 242.542969 1646589544.2163
MEM 242.542969 1646589544.3166
MEM 242.542969 1646589544.4170
MEM 242.542969 1646589544.5173
MEM 242.542969 1646589544.6177
MEM 242.542969 1646589544.7180
MEM 242.542969 1646589544.8185
MEM 242.542969 1646589544.9188
MEM 242.542969 1646589545.0193
MEM 242.542969 1646589545.1197
MEM 242.542969 1646589545.2201
MEM 242.542969 1646589545.3204
MEM 242.542969 1646589545.4209
MEM 242.542969 1646589545.5212
MEM 242.542969 1646589545.6216
MEM 242.542969 1646589545.7219
MEM 242.542969 1646589545.8224
MEM 242.542969 1646589545.9227
MEM 242.542969 1646589546.0231
MEM 242.542969 1646589546.1234
MEM 242.542969 1646589546.2238
MEM 242.542969 1646589546.3242
MEM 242.542969 1646589546.4246
MEM 242.542969 1646589546.5250
MEM 242.542969 1646589546.6254
MEM 242.542969 1646589546.7258
MEM 242.542969 1646589546.8261
MEM 242.542969 1646589546.9265
MEM 114.312500 1646589547.0269
MEM 115.082031 1646589547.1273
MEM 115.855469 1646589547.2277
MEM 116.886719 1646589547.3280
MEM 117.660156 1646589547.4284
MEM 118.433594 1646589547.5288
MEM 119.464844 1646589547.6292
MEM 119.980469 1646589547.7296
MEM 121.011719 1646589547.8299
MEM 121.785156 1646589547.9303
MEM 122.558594 1646589548.0306
MEM 123.332031 1646589548.1310
MEM 124.363281 1646589548.2314
MEM 125.136719 1646589548.3318
MEM 125.910156 1646589548.4322
MEM 126.941406 1646589548.5325
MEM 127.714844 1646589548.6328
MEM 128.488281 1646589548.7332
MEM 129.519531 1646589548.8335
MEM 130.292969 1646589548.9338
MEM 144.214844 1646589549.0342
MEM 167.160156 1646589549.1346
MEM 175.667969 1646589549.2349
MEM 179.273438 1646589549.3353
MEM 182.367188 1646589549.4356
MEM 185.460938 1646589549.5360
MEM 188.812500 1646589549.6364
MEM 220.449219 1646589549.7368
MEM 234.113281 1646589549.8371
MEM 251.644531 1646589549.9375
MEM 259.121094 1646589550.0379
MEM 259.121094 1646589550.1394
MEM 259.121094 1646589550.2398
MEM 259.121094 1646589550.3402
MEM 259.121094 1646589550.4406
MEM 259.121094 1646589550.5409
MEM 259.121094 1646589550.6414
MEM 259.121094 1646589550.7417
MEM 259.121094 1646589550.8421
MEM 259.121094 1646589550.9425
MEM 259.121094 1646589551.0429
MEM 259.121094 1646589551.1433
MEM 259.121094 1646589551.2437
MEM 259.121094 1646589551.3441
MEM 259.121094 1646589551.4445
MEM 259.121094 1646589551.5449
MEM 259.121094 1646589551.6453
MEM 259.121094 1646589551.7457
MEM 259.121094 1646589551.8461
MEM 259.121094 1646589551.9465
MEM 259.121094 1646589552.0469
MEM 259.121094 1646589552.1473
MEM 259.121094 1646589552.2478
MEM 259.121094 1646589552.3482
MEM 259.121094 1646589552.4486
MEM 259.121094 1646589552.5490
MEM 259.121094 1646589552.6494
MEM 259.121094 1646589552.7498
MEM 259.121094 1646589552.8501
MEM 259.121094 1646589552.9505
MEM 259.121094 1646589553.0509
MEM 259.121094 1646589553.1511
MEM 259.121094 1646589553.2515
MEM 259.121094 1646589553.3519
MEM 259.121094 1646589553.4522
MEM 259.121094 1646589553.5526
MEM 259.121094 1646589553.6530
MEM 259.121094 1646589553.7534
MEM 259.121094 1646589553.8538
MEM 259.121094 1646589553.9541
MEM 259.121094 1646589554.0545
MEM 259.121094 1646589554.1548
MEM 259.121094 1646589554.2552
MEM 259.121094 1646589554.3556
MEM 259.121094 1646589554.4560
MEM 259.121094 1646589554.5564
MEM 259.121094 1646589554.6568
MEM 259.121094 1646589554.7572
MEM 259.121094 1646589554.8576
MEM 259.121094 1646589554.9579
MEM 259.121094 1646589555.0583
MEM 259.121094 1646589555.1587
MEM 259.121094 1646589555.2591
MEM 259.121094 1646589555.3595
MEM 259.121094 1646589555.4599
MEM 259.121094 1646589555.5602
MEM 259.121094 1646589555.6606
MEM 259.121094 1646589555.7608
MEM 259.121094 1646589555.8612
MEM 259.121094 1646589555.9615
MEM 259.121094 1646589556.0619
MEM 259.121094 1646589556.1623
MEM 259.121094 1646589556.2627
MEM 259.121094 1646589556.3631
MEM 259.121094 1646589556.4634
MEM 259.121094 1646589556.5638
MEM 259.121094 1646589556.6642
MEM 259.121094 1646589556.7648
MEM 259.121094 1646589556.8652
MEM 259.121094 1646589556.9656
MEM 259.121094 1646589557.0659
MEM 259.121094 1646589557.1663
MEM 259.121094 1646589557.2667
MEM 259.121094 1646589557.3670
MEM 259.121094 1646589557.4673
MEM 259.121094 1646589557.5677
MEM 259.121094 1646589557.6681
MEM 259.121094 1646589557.7687
MEM 259.121094 1646589557.8690
MEM 190.238281 1646589557.9694
MEM 132.062500 1646589558.0698
MEM 132.835938 1646589558.1702
MEM 133.609375 1646589558.2706
MEM 134.640625 1646589558.3710
MEM 135.414062 1646589558.4714
MEM 136.187500 1646589558.5719
MEM 136.960938 1646589558.6723
MEM 137.734375 1646589558.7727
MEM 138.507812 1646589558.8730
MEM 139.281250 1646589558.9734
MEM 140.312500 1646589559.0738
MEM 141.085938 1646589559.1741
MEM 141.859375 1646589559.2745
MEM 142.632812 1646589559.3748
MEM 143.406250 1646589559.4752
MEM 144.437500 1646589559.5755
MEM 145.210938 1646589559.6759
MEM 145.984375 1646589559.7762
MEM 146.757812 1646589559.8765
MEM 149.593750 1646589559.9768
MEM 174.859375 1646589560.0771
MEM 191.101562 1646589560.1775
MEM 193.937500 1646589560.2779
MEM 197.289062 1646589560.3783
MEM 200.382812 1646589560.4787
MEM 203.218750 1646589560.5791
MEM 234.855469 1646589560.6794
MEM 249.808594 1646589560.7798
MEM 260.121094 1646589560.8802
MEM 267.082031 1646589560.9806
MEM 275.589844 1646589561.0810
MEM 275.589844 1646589561.1813
MEM 275.589844 1646589561.2816
MEM 275.589844 1646589561.3820
MEM 275.589844 1646589561.4824
MEM 275.589844 1646589561.5828
MEM 275.589844 1646589561.6832
MEM 275.589844 1646589561.7835
MEM 275.589844 1646589561.8839
MEM 275.589844 1646589561.9843
MEM 275.589844 1646589562.0847
MEM 275.589844 1646589562.1851
MEM 275.589844 1646589562.2854
MEM 275.589844 1646589562.3858
MEM 275.589844 1646589562.4861
MEM 275.589844 1646589562.5864
MEM 275.589844 1646589562.6867
MEM 275.589844 1646589562.7871
MEM 275.589844 1646589562.8875
MEM 275.589844 1646589562.9879
MEM 275.589844 1646589563.0883
MEM 275.589844 1646589563.1886
MEM 275.589844 1646589563.2889
MEM 275.589844 1646589563.3893
MEM 275.589844 1646589563.4896
MEM 275.589844 1646589563.5900
MEM 275.589844 1646589563.6904
MEM 275.589844 1646589563.7909
MEM 275.589844 1646589563.8912
MEM 275.589844 1646589563.9915
MEM 275.589844 1646589564.0920
MEM 275.589844 1646589564.1924
MEM 275.589844 1646589564.2928
MEM 275.589844 1646589564.3932
MEM 275.589844 1646589564.4936
MEM 275.589844 1646589564.5939
MEM 275.589844 1646589564.6944
MEM 275.589844 1646589564.7948
MEM 275.589844 1646589564.8951
MEM 275.589844 1646589564.9954
MEM 275.589844 1646589565.0958
MEM 275.589844 1646589565.1962
MEM 275.589844 1646589565.2965
MEM 275.589844 1646589565.3968
MEM 275.589844 1646589565.4973
MEM 275.589844 1646589565.5977
MEM 275.589844 1646589565.6981
MEM 275.589844 1646589565.7985
MEM 275.589844 1646589565.8988
MEM 275.589844 1646589565.9992
MEM 275.589844 1646589566.0996
MEM 275.589844 1646589566.2000
MEM 275.589844 1646589566.3003
MEM 275.589844 1646589566.4008
MEM 275.589844 1646589566.5011
MEM 275.589844 1646589566.6015
MEM 275.589844 1646589566.7019
MEM 275.589844 1646589566.8023
MEM 275.589844 1646589566.9027
MEM 275.589844 1646589567.0031
MEM 275.589844 1646589567.1035
MEM 275.589844 1646589567.2039
MEM 275.589844 1646589567.3045
MEM 275.589844 1646589567.4049
MEM 275.589844 1646589567.5053
MEM 275.589844 1646589567.6057
MEM 275.589844 1646589567.7060
MEM 275.589844 1646589567.8064
MEM 275.589844 1646589567.9067
MEM 275.589844 1646589568.0071
MEM 275.589844 1646589568.1075
MEM 275.589844 1646589568.2078
MEM 275.589844 1646589568.3082
MEM 275.589844 1646589568.4085
MEM 275.589844 1646589568.5088
MEM 275.589844 1646589568.6092
MEM 275.589844 1646589568.7096
MEM 275.589844 1646589568.8099
MEM 275.589844 1646589568.9103
MEM 146.367188 1646589569.0107
